our_number,dedup_group_id,dedup_rank,is_canonical_stage2,is_exact_duplicate_stage2,is_conflict_version_stage2,quality_score,drop_reason
25-11-70562-000156-2,SINGLE|25-11-70562-000156-2,1,1,0,0,0,kept_canonical
25-11-70562-000157-0,SINGLE|25-11-70562-000157-0,1,1,0,0,0,kept_canonical
25-11-70562-000158-1,SINGLE|25-11-70562-000158-1,1,1,0,0,0,kept_canonical
25-11-70562-000159-7,SINGLE|25-11-70562-000159-7,1,1,0,0,0,kept_canonical
25-11-70562-000160-7,SINGLE|25-11-70562-000160-7,1,1,0,0,0,kept_canonical
25-11-70562-000162-9,SINGLE|25-11-70562-000162-9,1,1,0,0,1,kept_canonical
25-11-70562-000163-2,SINGLE|25-11-70562-000163-2,1,1,0,0,0,kept_canonical
25-11-70562-000164-1,SINGLE|25-11-70562-000164-1,1,1,0,0,0,kept_canonical
25-11-70562-000165-5,SINGLE|25-11-70562-000165-5,1,1,0,0,0,kept_canonical
25-11-70562-000166-4,SINGLE|25-11-70562-000166-4,1,1,0,0,0,kept_canonical
25-11-70562-000167-8,SINGLE|25-11-70562-000167-8,1,1,0,0,0,kept_canonical
25-11-70562-000168-6,SINGLE|25-11-70562-000168-6,1,1,0,0,0,kept_canonical
25-11-70562-000169-3,SINGLE|25-11-70562-000169-3,1,1,0,0,1,kept_canonical
25-11-70562-000170-1,SINGLE|25-11-70562-000170-1,1,1,0,0,0,kept_canonical
25-11-70562-000171-7,SINGLE|25-11-70562-000171-7,1,1,0,0,0,kept_canonical
25-11-70562-000172-5,SINGLE|25-11-70562-000172-5,1,1,0,0,0,kept_canonical
25-11-70562-000173-0,SINGLE|25-11-70562-000173-0,1,1,0,0,0,kept_canonical
25-11-70562-000174-9,SINGLE|25-11-70562-000174-9,1,1,0,0,0,kept_canonical
25-11-70562-000175-8,SINGLE|25-11-70562-000175-8,1,1,0,0,0,kept_canonical
25-11-70562-000176-3,SINGLE|25-11-70562-000176-3,1,1,0,0,0,kept_canonical
25-11-70562-000177-4,SINGLE|25-11-70562-000177-4,1,1,0,0,0,kept_canonical
25-11-70562-000178-2,SINGLE|25-11-70562-000178-2,1,1,0,0,0,kept_canonical
25-11-70562-000179-6,SINGLE|25-11-70562-000179-6,1,1,0,0,0,kept_canonical
25-11-70562-000180-3,SINGLE|25-11-70562-000180-3,1,1,0,0,0,kept_canonical
25-11-70562-000181-6,SINGLE|25-11-70562-000181-6,1,1,0,0,0,kept_canonical
25-11-70562-000182-7,SINGLE|25-11-70562-000182-7,1,1,0,0,0,kept_canonical
25-11-70562-000183-4,SINGLE|25-11-70562-000183-4,1,1,0,0,0,kept_canonical
25-11-70562-000184-2,SINGLE|25-11-70562-000184-2,1,1,0,0,0,kept_canonical
25-11-70562-000185-0,SINGLE|25-11-70562-000185-0,1,1,0,0,0,kept_canonical
25-11-70562-000186-9,SINGLE|25-11-70562-000186-9,1,1,0,0,0,kept_canonical
25-11-70562-000187-5,SINGLE|25-11-70562-000187-5,1,1,0,0,0,kept_canonical
25-11-70562-000188-8,SINGLE|25-11-70562-000188-8,1,1,0,0,0,kept_canonical
25-11-70562-000189-1,SINGLE|25-11-70562-000189-1,1,1,0,0,0,kept_canonical
25-11-70562-000190-2,SINGLE|25-11-70562-000190-2,1,1,0,0,0,kept_canonical
25-11-70562-000191-5,SINGLE|25-11-70562-000191-5,1,1,0,0,0,kept_canonical
25-11-70562-000192-8,SINGLE|25-11-70562-000192-8,1,1,0,0,0,kept_canonical
25-11-70562-000193-1,SINGLE|25-11-70562-000193-1,1,1,0,0,0,kept_canonical
25-11-70562-000194-4,SINGLE|25-11-70562-000194-4,1,1,0,0,0,kept_canonical
25-11-70562-000195-3,SINGLE|25-11-70562-000195-3,1,1,0,0,0,kept_canonical
25-11-70562-000196-6,SINGLE|25-11-70562-000196-6,1,1,0,0,0,kept_canonical
25-11-70562-000197-7,SINGLE|25-11-70562-000197-7,1,1,0,0,0,kept_canonical
25-11-70562-000198-9,SINGLE|25-11-70562-000198-9,1,1,0,0,0,kept_canonical
25-11-70562-000199-0,SINGLE|25-11-70562-000199-0,1,1,0,0,0,kept_canonical
25-11-70562-000200-0,SINGLE|25-11-70562-000200-0,1,1,0,0,0,kept_canonical
25-11-70562-000201-3,SINGLE|25-11-70562-000201-3,1,1,0,0,0,kept_canonical
25-11-70562-000202-1,SINGLE|25-11-70562-000202-1,1,1,0,0,0,kept_canonical
25-11-70562-000203-7,SINGLE|25-11-70562-000203-7,1,1,0,0,0,kept_canonical
25-11-70562-000204-5,SINGLE|25-11-70562-000204-5,1,1,0,0,0,kept_canonical
25-11-70562-000205-9,SINGLE|25-11-70562-000205-9,1,1,0,0,0,kept_canonical
25-11-70562-000206-8,SINGLE|25-11-70562-000206-8,1,1,0,0,0,kept_canonical
25-11-70562-000207-6,SINGLE|25-11-70562-000207-6,1,1,0,0,0,kept_canonical
25-11-70562-000208-4,SINGLE|25-11-70562-000208-4,1,1,0,0,0,kept_canonical
25-11-70562-000209-2,SINGLE|25-11-70562-000209-2,1,1,0,0,0,kept_canonical
25-11-70562-000210-1,SINGLE|25-11-70562-000210-1,1,1,0,0,0,kept_canonical
25-11-70562-000211-7,SINGLE|25-11-70562-000211-7,1,1,0,0,0,kept_canonical
25-11-70562-000212-5,SINGLE|25-11-70562-000212-5,1,1,0,0,0,kept_canonical
25-11-70562-000213-0,SINGLE|25-11-70562-000213-0,1,1,0,0,0,kept_canonical
25-11-70562-000214-9,SINGLE|25-11-70562-000214-9,1,1,0,0,0,kept_canonical
25-11-70562-000215-8,SINGLE|25-11-70562-000215-8,1,1,0,0,0,kept_canonical
25-11-70562-000217-4,SINGLE|25-11-70562-000217-4,1,1,0,0,0,kept_canonical
25-11-70562-000218-2,SINGLE|25-11-70562-000218-2,1,1,0,0,0,kept_canonical
25-11-70562-000219-6,SINGLE|25-11-70562-000219-6,1,1,0,0,0,kept_canonical
25-11-70562-000220-7,SINGLE|25-11-70562-000220-7,1,1,0,0,0,kept_canonical
25-11-70562-000221-0,SINGLE|25-11-70562-000221-0,1,1,0,0,0,kept_canonical
25-11-70562-000222-9,SINGLE|25-11-70562-000222-9,1,1,0,0,0,kept_canonical
25-11-70562-000223-2,SINGLE|25-11-70562-000223-2,1,1,0,0,0,kept_canonical
25-11-70562-000224-1,SINGLE|25-11-70562-000224-1,1,1,0,0,0,kept_canonical
25-11-70562-000225-5,SINGLE|25-11-70562-000225-5,1,1,0,0,0,kept_canonical
25-11-70562-000226-4,SINGLE|25-11-70562-000226-4,1,1,0,0,0,kept_canonical
25-11-70562-000227-8,SINGLE|25-11-70562-000227-8,1,1,0,0,0,kept_canonical
25-11-70562-000228-6,SINGLE|25-11-70562-000228-6,1,1,0,0,0,kept_canonical
25-11-70562-000229-3,SINGLE|25-11-70562-000229-3,1,1,0,0,0,kept_canonical
25-11-70562-000230-8,SINGLE|25-11-70562-000230-8,1,1,0,0,0,kept_canonical
25-11-70562-000231-9,SINGLE|25-11-70562-000231-9,1,1,0,0,0,kept_canonical
25-11-70562-000232-4,SINGLE|25-11-70562-000232-4,1,1,0,0,0,kept_canonical
25-11-70562-000233-5,SINGLE|25-11-70562-000233-5,1,1,0,0,0,kept_canonical
25-11-70562-000234-3,SINGLE|25-11-70562-000234-3,1,1,0,0,0,kept_canonical
25-11-70562-000235-6,SINGLE|25-11-70562-000235-6,1,1,0,0,0,kept_canonical
25-11-70562-000236-2,SINGLE|25-11-70562-000236-2,1,1,0,0,0,kept_canonical
25-11-70562-000237-0,SINGLE|25-11-70562-000237-0,1,1,0,0,0,kept_canonical
25-11-70562-000238-1,SINGLE|25-11-70562-000238-1,1,1,0,0,0,kept_canonical
25-11-70562-000239-7,SINGLE|25-11-70562-000239-7,1,1,0,0,0,kept_canonical
25-11-70562-000240-3,SINGLE|25-11-70562-000240-3,1,1,0,0,1,kept_canonical
25-11-70562-000241-6,SINGLE|25-11-70562-000241-6,1,1,0,0,0,kept_canonical
25-11-70562-000242-7,SINGLE|25-11-70562-000242-7,1,1,0,0,0,kept_canonical
25-11-70562-000245-0,SINGLE|25-11-70562-000245-0,1,1,0,0,0,kept_canonical
25-11-70562-000246-9,SINGLE|25-11-70562-000246-9,1,1,0,0,0,kept_canonical
25-11-70562-000247-5,SINGLE|25-11-70562-000247-5,1,1,0,0,0,kept_canonical
25-11-70562-000248-8,SINGLE|25-11-70562-000248-8,1,1,0,0,0,kept_canonical
25-11-70562-000249-1,SINGLE|25-11-70562-000249-1,1,1,0,0,0,kept_canonical
25-11-70562-000250-2,SINGLE|25-11-70562-000250-2,1,1,0,0,0,kept_canonical
25-11-70562-000251-5,SINGLE|25-11-70562-000251-5,1,1,0,0,0,kept_canonical
25-11-70562-000252-8,SINGLE|25-11-70562-000252-8,1,1,0,0,0,kept_canonical
25-11-70562-000253-1,SINGLE|25-11-70562-000253-1,1,1,0,0,0,kept_canonical
25-11-70562-000254-4,SINGLE|25-11-70562-000254-4,1,1,0,0,0,kept_canonical
25-11-70562-000255-3,SINGLE|25-11-70562-000255-3,1,1,0,0,0,kept_canonical
25-11-70562-000256-6,SINGLE|25-11-70562-000256-6,1,1,0,0,0,kept_canonical
25-11-70562-000257-7,SINGLE|25-11-70562-000257-7,1,1,0,0,0,kept_canonical
25-11-70562-000258-9,SINGLE|25-11-70562-000258-9,1,1,0,0,0,kept_canonical
25-11-70562-000259-0,SINGLE|25-11-70562-000259-0,1,1,0,0,1,kept_canonical
25-11-70562-000260-9,SINGLE|25-11-70562-000260-9,1,1,0,0,1,kept_canonical
25-11-70562-000261-4,SINGLE|25-11-70562-000261-4,1,1,0,0,2,kept_canonical
25-11-70562-000262-3,SINGLE|25-11-70562-000262-3,1,1,0,0,0,kept_canonical
25-11-70562-000263-8,SINGLE|25-11-70562-000263-8,1,1,0,0,0,kept_canonical
25-11-70562-000264-6,SINGLE|25-11-70562-000264-6,1,1,0,0,1,kept_canonical
25-11-70562-000265-1,SINGLE|25-11-70562-000265-1,1,1,0,0,0,kept_canonical
25-11-70562-000266-7,SINGLE|25-11-70562-000266-7,1,1,0,0,0,kept_canonical
25-11-70562-000267-2,SINGLE|25-11-70562-000267-2,1,1,0,0,0,kept_canonical
25-11-70562-000268-0,SINGLE|25-11-70562-000268-0,1,1,0,0,1,kept_canonical
25-11-70562-000269-5,SINGLE|25-11-70562-000269-5,1,1,0,0,0,kept_canonical
25-11-70562-000270-5,SINGLE|25-11-70562-000270-5,1,1,0,0,0,kept_canonical
25-11-70562-000271-8,SINGLE|25-11-70562-000271-8,1,1,0,0,0,kept_canonical
25-11-70562-000272-6,SINGLE|25-11-70562-000272-6,1,1,0,0,0,kept_canonical
25-11-70562-000273-9,SINGLE|25-11-70562-000273-9,1,1,0,0,0,kept_canonical
25-11-70562-000274-7,SINGLE|25-11-70562-000274-7,1,1,0,0,0,kept_canonical
25-11-70562-000275-2,SINGLE|25-11-70562-000275-2,1,1,0,0,0,kept_canonical
25-11-70562-000276-0,SINGLE|25-11-70562-000276-0,1,1,0,0,0,kept_canonical
25-11-70562-000277-1,SINGLE|25-11-70562-000277-1,1,1,0,0,0,kept_canonical
25-11-70562-000278-3,SINGLE|25-11-70562-000278-3,1,1,0,0,0,kept_canonical
25-11-70562-000279-4,SINGLE|25-11-70562-000279-4,1,1,0,0,0,kept_canonical
25-11-70562-000280-6,SINGLE|25-11-70562-000280-6,1,1,0,0,0,kept_canonical
25-11-70562-000281-1,SINGLE|25-11-70562-000281-1,1,1,0,0,0,kept_canonical
25-11-70562-000282-2,SINGLE|25-11-70562-000282-2,1,1,0,0,1,kept_canonical
25-11-70562-000283-3,SINGLE|25-11-70562-000283-3,1,1,0,0,1,kept_canonical
25-11-70562-000284-0,SINGLE|25-11-70562-000284-0,1,1,0,0,1,kept_canonical
25-11-70562-000286-5,SINGLE|25-11-70562-000286-5,1,1,0,0,1,kept_canonical
25-11-70562-000288-7,SINGLE|25-11-70562-000288-7,1,1,0,0,0,kept_canonical
25-11-70562-000289-8,SINGLE|25-11-70562-000289-8,1,1,0,0,1,kept_canonical
25-11-70562-000290-4,SINGLE|25-11-70562-000290-4,1,1,0,0,1,kept_canonical
25-11-70562-000292-0,SINGLE|25-11-70562-000292-0,1,1,0,0,1,kept_canonical
25-11-70562-000294-8,SINGLE|25-11-70562-000294-8,1,1,0,0,0,kept_canonical
25-11-70562-000295-7,SINGLE|25-11-70562-000295-7,1,1,0,0,0,kept_canonical
25-11-70562-000296-1,SINGLE|25-11-70562-000296-1,1,1,0,0,0,kept_canonical
25-11-70562-000297-3,SINGLE|25-11-70562-000297-3,1,1,0,0,0,kept_canonical
25-11-70562-000298-5,SINGLE|25-11-70562-000298-5,1,1,0,0,0,kept_canonical
25-11-70562-000299-9,SINGLE|25-11-70562-000299-9,1,1,0,0,0,kept_canonical
25-11-70562-000300-3,SINGLE|25-11-70562-000300-3,1,1,0,0,0,kept_canonical
25-11-70562-000301-6,SINGLE|25-11-70562-000301-6,1,1,0,0,0,kept_canonical
25-11-70562-000302-7,SINGLE|25-11-70562-000302-7,1,1,0,0,0,kept_canonical
25-11-70562-000303-4,SINGLE|25-11-70562-000303-4,1,1,0,0,0,kept_canonical
25-11-70562-000304-2,SINGLE|25-11-70562-000304-2,1,1,0,0,2,kept_canonical
25-11-70562-000305-0,SINGLE|25-11-70562-000305-0,1,1,0,0,0,kept_canonical
25-11-70562-000306-9,SINGLE|25-11-70562-000306-9,1,1,0,0,0,kept_canonical
25-11-70562-000307-5,SINGLE|25-11-70562-000307-5,1,1,0,0,2,kept_canonical
25-11-70562-000308-8,SINGLE|25-11-70562-000308-8,1,1,0,0,0,kept_canonical
25-11-70562-000310-9,SINGLE|25-11-70562-000310-9,1,1,0,0,0,kept_canonical
25-11-70562-000311-4,SINGLE|25-11-70562-000311-4,1,1,0,0,0,kept_canonical
25-11-70562-000312-3,SINGLE|25-11-70562-000312-3,1,1,0,0,0,kept_canonical
25-11-70562-000313-8,SINGLE|25-11-70562-000313-8,1,1,0,0,1,kept_canonical
25-11-70562-000314-6,SINGLE|25-11-70562-000314-6,1,1,0,0,0,kept_canonical
25-11-70562-000315-1,SINGLE|25-11-70562-000315-1,1,1,0,0,0,kept_canonical
25-11-70562-000317-2,SINGLE|25-11-70562-000317-2,1,1,0,0,0,kept_canonical
25-11-70562-000318-0,SINGLE|25-11-70562-000318-0,1,1,0,0,0,kept_canonical
25-11-70562-000320-5,SINGLE|25-11-70562-000320-5,1,1,0,0,0,kept_canonical
25-11-70562-000321-8,SINGLE|25-11-70562-000321-8,1,1,0,0,0,kept_canonical
25-11-70562-000322-6,SINGLE|25-11-70562-000322-6,1,1,0,0,0,kept_canonical
25-11-70562-000326-0,SINGLE|25-11-70562-000326-0,1,1,0,0,0,kept_canonical
25-11-70562-000327-1,SINGLE|25-11-70562-000327-1,1,1,0,0,2,kept_canonical
25-11-70562-000328-3,SINGLE|25-11-70562-000328-3,1,1,0,0,0,kept_canonical
25-11-70562-000329-4,SINGLE|25-11-70562-000329-4,1,1,0,0,0,kept_canonical
25-11-70562-000331-5,SINGLE|25-11-70562-000331-5,1,1,0,0,0,kept_canonical
25-11-70562-000332-8,SINGLE|25-11-70562-000332-8,1,1,0,0,0,kept_canonical
25-11-70562-000333-1,SINGLE|25-11-70562-000333-1,1,1,0,0,0,kept_canonical
25-11-70562-000334-4,SINGLE|25-11-70562-000334-4,1,1,0,0,0,kept_canonical
25-11-70562-000335-3,SINGLE|25-11-70562-000335-3,1,1,0,0,0,kept_canonical
25-11-70562-000336-6,SINGLE|25-11-70562-000336-6,1,1,0,0,0,kept_canonical
25-11-70562-000337-7,SINGLE|25-11-70562-000337-7,1,1,0,0,0,kept_canonical
25-11-70562-000338-9,SINGLE|25-11-70562-000338-9,1,1,0,0,0,kept_canonical
25-11-70562-000339-0,SINGLE|25-11-70562-000339-0,1,1,0,0,0,kept_canonical
25-11-70562-000340-8,SINGLE|25-11-70562-000340-8,1,1,0,0,0,kept_canonical
25-11-70562-000341-9,SINGLE|25-11-70562-000341-9,1,1,0,0,0,kept_canonical
25-11-70562-000342-4,SINGLE|25-11-70562-000342-4,1,1,0,0,0,kept_canonical
25-11-70562-000344-3,SINGLE|25-11-70562-000344-3,1,1,0,0,2,kept_canonical
25-11-70562-000345-6,SINGLE|25-11-70562-000345-6,1,1,0,0,0,kept_canonical
25-11-70562-000346-2,SINGLE|25-11-70562-000346-2,1,1,0,0,0,kept_canonical
25-11-70562-000347-0,SINGLE|25-11-70562-000347-0,1,1,0,0,0,kept_canonical
25-11-70562-000348-1,SINGLE|25-11-70562-000348-1,1,1,0,0,0,kept_canonical
25-11-70562-000349-7,SINGLE|25-11-70562-000349-7,1,1,0,0,0,kept_canonical
25-11-70562-000350-4,SINGLE|25-11-70562-000350-4,1,1,0,0,0,kept_canonical
25-11-70562-000351-2,SINGLE|25-11-70562-000351-2,1,1,0,0,0,kept_canonical
25-11-70562-000352-0,SINGLE|25-11-70562-000352-0,1,1,0,0,1,kept_canonical
25-11-70562-000354-8,SINGLE|25-11-70562-000354-8,1,1,0,0,0,kept_canonical
25-11-70562-000355-7,SINGLE|25-11-70562-000355-7,1,1,0,0,0,kept_canonical
25-11-70562-000356-1,SINGLE|25-11-70562-000356-1,1,1,0,0,0,kept_canonical
25-11-70562-000357-3,SINGLE|25-11-70562-000357-3,1,1,0,0,0,kept_canonical
25-11-70562-000358-5,SINGLE|25-11-70562-000358-5,1,1,0,0,0,kept_canonical
25-11-70562-000359-9,SINGLE|25-11-70562-000359-9,1,1,0,0,0,kept_canonical
25-11-70562-000360-0,SINGLE|25-11-70562-000360-0,1,1,0,0,1,kept_canonical
25-11-70562-000361-3,SINGLE|25-11-70562-000361-3,1,1,0,0,0,kept_canonical
25-11-70562-000362-1,SINGLE|25-11-70562-000362-1,1,1,0,0,0,kept_canonical
25-11-70562-000363-7,SINGLE|25-11-70562-000363-7,1,1,0,0,0,kept_canonical
25-11-70562-000364-5,SINGLE|25-11-70562-000364-5,1,1,0,0,1,kept_canonical
25-11-70562-000365-9,SINGLE|25-11-70562-000365-9,1,1,0,0,2,kept_canonical
25-11-70562-000366-8,SINGLE|25-11-70562-000366-8,1,1,0,0,2,kept_canonical
25-11-70562-000367-6,SINGLE|25-11-70562-000367-6,1,1,0,0,2,kept_canonical
25-11-70562-000368-4,SINGLE|25-11-70562-000368-4,1,1,0,0,2,kept_canonical
25-11-70562-000369-2,SINGLE|25-11-70562-000369-2,1,1,0,0,1,kept_canonical
25-11-70562-000370-7,SINGLE|25-11-70562-000370-7,1,1,0,0,1,kept_canonical
25-11-70562-000371-0,SINGLE|25-11-70562-000371-0,1,1,0,0,0,kept_canonical
25-11-70562-000372-9,SINGLE|25-11-70562-000372-9,1,1,0,0,0,kept_canonical
25-11-70562-000373-2,SINGLE|25-11-70562-000373-2,1,1,0,0,1,kept_canonical
25-11-70562-000374-1,SINGLE|25-11-70562-000374-1,1,1,0,0,0,kept_canonical
25-11-70562-000375-5,SINGLE|25-11-70562-000375-5,1,1,0,0,0,kept_canonical
25-11-70562-000376-4,SINGLE|25-11-70562-000376-4,1,1,0,0,2,kept_canonical
25-11-70562-000377-8,SINGLE|25-11-70562-000377-8,1,1,0,0,1,kept_canonical
25-11-70562-000378-6,SINGLE|25-11-70562-000378-6,1,1,0,0,0,kept_canonical
25-11-70562-000379-3,SINGLE|25-11-70562-000379-3,1,1,0,0,0,kept_canonical
25-11-70562-000380-1,SINGLE|25-11-70562-000380-1,1,1,0,0,0,kept_canonical
25-11-70562-000381-7,SINGLE|25-11-70562-000381-7,1,1,0,0,0,kept_canonical
25-11-70562-000382-5,SINGLE|25-11-70562-000382-5,1,1,0,0,0,kept_canonical
25-11-70562-000383-0,SINGLE|25-11-70562-000383-0,1,1,0,0,0,kept_canonical
25-11-70562-000384-9,SINGLE|25-11-70562-000384-9,1,1,0,0,1,kept_canonical
25-11-70562-000385-8,SINGLE|25-11-70562-000385-8,1,1,0,0,2,kept_canonical
25-11-70562-000386-3,SINGLE|25-11-70562-000386-3,1,1,0,0,0,kept_canonical
25-11-70562-000387-4,SINGLE|25-11-70562-000387-4,1,1,0,0,0,kept_canonical
25-11-70562-000388-2,SINGLE|25-11-70562-000388-2,1,1,0,0,0,kept_canonical
25-11-70562-000389-6,SINGLE|25-11-70562-000389-6,1,1,0,0,0,kept_canonical
25-11-70562-000390-6,SINGLE|25-11-70562-000390-6,1,1,0,0,1,kept_canonical
25-11-70562-000391-1,SINGLE|25-11-70562-000391-1,1,1,0,0,0,kept_canonical
25-11-70562-000392-2,SINGLE|25-11-70562-000392-2,1,1,0,0,1,kept_canonical
25-11-70562-000393-3,SINGLE|25-11-70562-000393-3,1,1,0,0,1,kept_canonical
25-11-70562-000394-0,SINGLE|25-11-70562-000394-0,1,1,0,0,1,kept_canonical
25-11-70562-000395-4,SINGLE|25-11-70562-000395-4,1,1,0,0,0,kept_canonical
25-11-70562-000396-5,SINGLE|25-11-70562-000396-5,1,1,0,0,0,kept_canonical
25-11-70562-000397-9,SINGLE|25-11-70562-000397-9,1,1,0,0,0,kept_canonical
25-11-70562-000398-7,SINGLE|25-11-70562-000398-7,1,1,0,0,1,kept_canonical
25-11-70562-000399-8,SINGLE|25-11-70562-000399-8,1,1,0,0,0,kept_canonical
25-11-70562-000400-2,SINGLE|25-11-70562-000400-2,1,1,0,0,1,kept_canonical
25-11-70562-000401-5,SINGLE|25-11-70562-000401-5,1,1,0,0,0,kept_canonical
25-11-70562-000402-8,SINGLE|25-11-70562-000402-8,1,1,0,0,1,kept_canonical
25-11-70562-000403-1,SINGLE|25-11-70562-000403-1,1,1,0,0,1,kept_canonical
25-11-70562-000404-4,SINGLE|25-11-70562-000404-4,1,1,0,0,1,kept_canonical
25-11-70562-000405-3,SINGLE|25-11-70562-000405-3,1,1,0,0,1,kept_canonical
25-11-70562-000406-6,SINGLE|25-11-70562-000406-6,1,1,0,0,0,kept_canonical
25-11-70562-000408-9,SINGLE|25-11-70562-000408-9,1,1,0,0,0,kept_canonical
25-11-70562-000409-0,SINGLE|25-11-70562-000409-0,1,1,0,0,1,kept_canonical
25-11-70562-000410-6,SINGLE|25-11-70562-000410-6,1,1,0,0,1,kept_canonical
25-11-70562-000411-1,SINGLE|25-11-70562-000411-1,1,1,0,0,0,kept_canonical
25-11-70562-000412-2,SINGLE|25-11-70562-000412-2,1,1,0,0,1,kept_canonical
25-11-70562-000414-0,SINGLE|25-11-70562-000414-0,1,1,0,0,0,kept_canonical
25-11-70562-000415-4,SINGLE|25-11-70562-000415-4,1,1,0,0,2,kept_canonical
25-11-70562-000416-5,SINGLE|25-11-70562-000416-5,1,1,0,0,0,kept_canonical
25-11-72259-000001-1,SINGLE|25-11-72259-000001-1,1,1,0,0,0,kept_canonical
25-11-74676-000001-6,SINGLE|25-11-74676-000001-6,1,1,0,0,0,kept_canonical
25-11-74676-000002-7,SINGLE|25-11-74676-000002-7,1,1,0,0,0,kept_canonical
25-11-74676-000003-4,SINGLE|25-11-74676-000003-4,1,1,0,0,0,kept_canonical
25-11-74682-000002-5,SINGLE|25-11-74682-000002-5,1,1,0,0,0,kept_canonical
25-11-74682-000003-0,SINGLE|25-11-74682-000003-0,1,1,0,0,0,kept_canonical
25-11-74682-000004-9,SINGLE|25-11-74682-000004-9,1,1,0,0,0,kept_canonical
25-11-74682-000006-3,SINGLE|25-11-74682-000006-3,1,1,0,0,0,kept_canonical
25-11-74682-000007-4,SINGLE|25-11-74682-000007-4,1,1,0,0,0,kept_canonical
25-11-74682-000009-6,SINGLE|25-11-74682-000009-6,1,1,0,0,0,kept_canonical
25-11-74682-000010-5,SINGLE|25-11-74682-000010-5,1,1,0,0,0,kept_canonical
25-11-74682-000011-8,SINGLE|25-11-74682-000011-8,1,1,0,0,0,kept_canonical
25-11-74682-000012-6,SINGLE|25-11-74682-000012-6,1,1,0,0,0,kept_canonical
25-11-74682-000013-9,SINGLE|25-11-74682-000013-9,1,1,0,0,0,kept_canonical
25-11-74682-000014-7,SINGLE|25-11-74682-000014-7,1,1,0,0,0,kept_canonical
25-11-74682-000015-2,SINGLE|25-11-74682-000015-2,1,1,0,0,0,kept_canonical
25-11-74682-000016-0,SINGLE|25-11-74682-000016-0,1,1,0,0,2,kept_canonical
25-11-74682-000017-1,SINGLE|25-11-74682-000017-1,1,1,0,0,1,kept_canonical
25-11-74682-000018-3,SINGLE|25-11-74682-000018-3,1,1,0,0,0,kept_canonical
25-11-74682-000019-4,SINGLE|25-11-74682-000019-4,1,1,0,0,0,kept_canonical
25-11-74682-000020-8,SINGLE|25-11-74682-000020-8,1,1,0,0,0,kept_canonical
25-11-74682-000021-9,SINGLE|25-11-74682-000021-9,1,1,0,0,0,kept_canonical
25-11-74682-000022-4,SINGLE|25-11-74682-000022-4,1,1,0,0,0,kept_canonical
25-11-74682-000023-5,SINGLE|25-11-74682-000023-5,1,1,0,0,0,kept_canonical
25-11-74682-000024-3,SINGLE|25-11-74682-000024-3,1,1,0,0,0,kept_canonical
25-11-74682-000025-6,SINGLE|25-11-74682-000025-6,1,1,0,0,0,kept_canonical
25-11-74682-000026-2,SINGLE|25-11-74682-000026-2,1,1,0,0,1,kept_canonical
25-11-74682-000027-0,SINGLE|25-11-74682-000027-0,1,1,0,0,0,kept_canonical
25-11-74682-000028-1,SINGLE|25-11-74682-000028-1,1,1,0,0,0,kept_canonical
25-11-74682-000029-7,SINGLE|25-11-74682-000029-7,1,1,0,0,0,kept_canonical
25-11-74682-000030-6,SINGLE|25-11-74682-000030-6,1,1,0,0,0,kept_canonical
25-11-74682-000033-3,SINGLE|25-11-74682-000033-3,1,1,0,0,0,kept_canonical
25-11-74682-000034-0,SINGLE|25-11-74682-000034-0,1,1,0,0,2,kept_canonical
25-11-74682-000035-4,SINGLE|25-11-74682-000035-4,1,1,0,0,1,kept_canonical
25-11-74682-000036-5,SINGLE|25-11-74682-000036-5,1,1,0,0,0,kept_canonical
25-11-74682-000037-9,SINGLE|25-11-74682-000037-9,1,1,0,0,0,kept_canonical
25-11-74682-000038-7,SINGLE|25-11-74682-000038-7,1,1,0,0,0,kept_canonical
25-11-74682-000039-8,SINGLE|25-11-74682-000039-8,1,1,0,0,2,kept_canonical
25-11-74682-000040-4,SINGLE|25-11-74682-000040-4,1,1,0,0,2,kept_canonical
25-11-74682-000041-2,SINGLE|25-11-74682-000041-2,1,1,0,0,2,kept_canonical
25-11-74682-000042-0,SINGLE|25-11-74682-000042-0,1,1,0,0,0,kept_canonical
25-11-74682-000043-6,SINGLE|25-11-74682-000043-6,1,1,0,0,0,kept_canonical
25-11-74682-000044-8,SINGLE|25-11-74682-000044-8,1,1,0,0,0,kept_canonical
25-11-74682-000045-7,SINGLE|25-11-74682-000045-7,1,1,0,0,0,kept_canonical
25-11-74682-000046-1,SINGLE|25-11-74682-000046-1,1,1,0,0,0,kept_canonical
25-11-74682-000047-3,SINGLE|25-11-74682-000047-3,1,1,0,0,1,kept_canonical
25-11-74682-000048-5,SINGLE|25-11-74682-000048-5,1,1,0,0,0,kept_canonical
25-11-74682-000049-9,SINGLE|25-11-74682-000049-9,1,1,0,0,2,kept_canonical
25-11-74682-000050-0,SINGLE|25-11-74682-000050-0,1,1,0,0,2,kept_canonical
25-11-74682-000051-3,SINGLE|25-11-74682-000051-3,1,1,0,0,2,kept_canonical
25-11-74682-000052-1,SINGLE|25-11-74682-000052-1,1,1,0,0,1,kept_canonical
25-11-74682-000053-7,SINGLE|25-11-74682-000053-7,1,1,0,0,0,kept_canonical
25-11-74682-000054-5,SINGLE|25-11-74682-000054-5,1,1,0,0,0,kept_canonical
25-11-74682-000055-9,SINGLE|25-11-74682-000055-9,1,1,0,0,1,kept_canonical
